Class,AreaABD,AspectRatio,AverageBlue,AverageGreen,AverageRed,BiovolumeCylinder,BiovolumeP.Spheroid,BiovolumeSphere,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,DiameterABD,DiameterESD,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Length,OriginalReferenceID,RatioBlue/Green,RatioRed/Blue,RatioRed/Green,SigmaIntensity,Symmetry,Timestamp,VolumeABD,Width
Tetrahymena,507.8932,0.3471,93.8246,97.9216,99.5485,12189.6779,3522.1957,8610.3811,0.5953,0.6166,1.6798,116.3763,1,25.4297,33.2656,0.3405,51.155,17.4184,48.23,5FC7492D-B0F5-4AE5-B109-434873DAA54F,0.9582,1.061,1.0166,20.3632,0.8463,2019-11-11T09:35:51.754,8.61E+03,13.65
Tetrahymena,683.9564,0.3854,113.9318,121.0445,122.0831,20259.211,6679.1827,13455.7042,0.6745,0.6677,1.4826,128.9095,1,29.51,37.2088,0.4537,50.0427,22.7037,53.69,25FCC7D3-5795-4701-8EA7-15769A295B8B,0.9412,1.0715,1.0086,12.375,0.794,2019-11-11T09:35:51.754,1.35E+04,15.47
Tetrahymena,538.0649,0.3917,113.8286,116.675,116.0464,16263.8648,4397.3636,9388.9239,0.7143,0.675,1.3999,114.9512,1,26.1741,32.76,0.5375,41.5401,22.3271,48.23,61C14805-89AE-4B1A-9F9B-97CC705973D8,0.9756,1.0195,0.9946,18.0369,0.7839,2019-11-11T09:35:51.866,9.39E+03,15.47
Tetrahymena,694.3361,0.3291,100.0381,101.9267,104.129,18556.6091,5630.4705,13763.1693,0.6323,0.5916,1.5816,134.7814,1,29.7331,39.1806,0.3874,53.999,20.9176,57.33,E44B72BE-0242-440A-A3AF-E1721B6DE308,0.9815,1.0409,1.0216,20.8814,0.8789,2019-11-11T09:35:51.866,1.38E+04,15.47
Tetrahymena,278.2279,0.6395,90.4971,90.4162,94.0347,8380.1332,2407.4471,3491.1198,0.9286,0.9082,1.0769,76.8708,1,18.8215,20.6772,1,22.0151,22.0151,26.39,69A48680-EBD1-40D6-945B-8C0F17D5A07B,1.0009,1.0391,1.04,31.7609,0.886,2019-11-11T09:35:51.866,3.49E+03,13.65
Tetrahymena,814.8408,0.3436,88.9897,91.0078,94.23,22935.7497,7667.8029,17497.3759,0.6444,0.6132,1.5517,142.605,1,32.2101,41.6072,0.4048,56.271,22.7808,60.97,E57C3B5D-4E8F-4277-8E2A-B641A3F30BC0,0.9778,1.0589,1.0354,23.4967,0.8479,2019-11-11T09:35:51.866,1.75E+04,15.47
Tetrahymena,460.571,0.4047,89.6386,93.0442,94.4016,14807.9681,3452.9196,7435.4735,0.7459,0.6958,1.3407,105.2342,1,24.2161,29.6256,0.6336,36.081,22.8593,42.77,138922C3-BA1E-44DF-A536-4E9B80368241,0.9634,1.0531,1.0146,20.2711,0.9286,2019-11-11T09:35:51.866,7.44E+03,13.65
Tetrahymena,406.5412,0.3443,100.5507,106.2159,108.6784,11156.3441,2681.4203,6166.2427,0.6422,0.6121,1.557,109.3263,1,22.7514,31.0412,0.4016,44.4914,17.8681,46.41,99063D44-B953-4FB1-A39A-4EBA61D6C6F4,0.9467,1.0808,1.0232,22.05,0.8373,2019-11-11T09:35:51.866,6.17E+03,11.83
Tetrahymena,658.0825,0.3622,101.8471,108.8593,110.1468,18845.2369,6286.4765,12699.4324,0.636,0.6375,1.5724,131.9043,1,28.9464,38.22,0.3926,53.7975,21.1191,55.51,5AAD7A8B-00F4-4F85-BEB8-2B6EBBC2D327,0.9356,1.0815,1.0118,22.941,0.8857,2019-11-11T09:35:51.866,1.27E+04,15.47
Tetrahymena,394.3875,0.425,104.7387,112.1712,113.9865,13109.302,3315.7293,5891.806,0.726,0.7172,1.3774,102.3741,1,22.4087,28.8166,0.5686,37.2349,21.1724,40.95,7A27CEA7-68B6-4DF6-B609-6BF64E1A8B68,0.9337,1.0883,1.0162,17.5084,0.8936,2019-11-11T09:35:51.866,5.89E+03,13.65
Tetrahymena,505.3885,0.4096,113.4757,118.6479,120.4345,17487.5971,4557.4974,8546.7654,0.7444,0.6977,1.3433,112.7674,1,25.3669,32.0522,0.6281,38.3578,24.0931,44.59,295C39D5-461B-4124-916F-106FA45CEA46,0.9564,1.0613,1.0151,20.2715,0.7656,2019-11-11T09:35:51.866,8.55E+03,15.47
Tetrahymena,515.4163,0.3355,100.4207,103.3727,106.1255,16944.0696,4476.8084,8802.3996,0.6732,0.6018,1.4855,125.7036,1,25.6173,36.2988,0.4514,47.3105,21.3543,53.69,42185D1E-E744-43F9-868B-2E521BEB737F,0.9714,1.0568,1.0266,23.9756,0.8598,2019-11-11T09:35:51.866,8.80E+03,13.65
Tetrahymena,694.3361,0.3862,122.6628,128.0323,128.4223,21595.6093,6647.3233,13763.1693,0.7051,0.671,1.4182,128.1449,1,29.7331,36.9562,0.5155,46.946,24.2013,53.69,35681E22-09B1-496C-94A6-E06572CE7EAF,0.9581,1.047,1.003,13.959,0.9176,2019-11-11T09:35:51.866,1.38E+04,17.29
Tetrahymena,445.7501,0.4514,128.3251,131.4362,130.5597,17011.5092,3951.9896,7079.4727,0.7774,0.7486,1.2864,103.4328,1,23.8232,29.12,0.8163,31.9139,26.0517,40.95,2B365A1B-F9F9-41E3-8EEB-E9FE9A888C62,0.9763,1.0174,0.9933,13.4067,0.8719,2019-11-11T09:35:51.866,7.08E+03,15.47
Tetrahymena,764.8242,0.3294,107.5245,107.9946,108.3234,20840.7706,6644.062,15911.3205,0.6332,0.5917,1.5792,141.3976,1,31.2058,41.2028,0.3888,55.996,21.7687,59.15,57D2AB9D-AD97-49E5-81E7-2FE0F319E160,0.9956,1.0074,1.003,20.9365,0.8572,2019-11-11T09:35:51.866,1.59E+04,15.47
Tetrahymena,665.8332,0.5004,123.7848,126.5152,125.4727,27825.5204,7894.9843,12924.4461,0.7959,0.792,1.2565,117.5116,1,29.1164,33.6194,1,32.8436,32.8436,44.59,82C5556B-28A1-4016-B4B7-1C5561FC18AC,0.9784,1.0136,0.9918,12.0451,0.8852,2019-11-11T09:35:51.978,1.29E+04,19.11
Tetrahymena,370.2315,0.4199,110.8868,115.4811,114.5755,10251.9365,2576.0025,5358.8784,0.6944,0.7032,1.4402,96.9054,1,21.7116,27.0472,0.492,37.7782,18.5882,39.13,1A72C81F-5231-4687-81B1-EAD65FCB5815,0.9602,1.0333,0.9922,15.2385,0.7447,2019-11-11T09:35:51.978,5.36E+03,11.83
Tetrahymena,743.8642,0.3858,131.0722,135.0472,134.3222,22514.7842,7606.2409,15261.7476,0.6786,0.6705,1.4736,133.5711,1,30.7753,38.675,0.4612,51.2708,23.6458,55.51,D7E7A935-1367-4C13-9C53-A437476661F1,0.9706,1.0248,0.9946,9.3077,0.8655,2019-11-11T09:35:51.978,1.53E+04,19.11
Tetrahymena,707.3344,0.3315,92.7486,96.8873,99.9566,18511.4274,5855.2215,14151.4499,0.6186,0.5948,1.6167,136.7277,1,30.0101,39.7366,0.369,55.7298,20.5651,59.15,940CD330-366D-4168-B3D6-5E07441423E9,0.9573,1.0777,1.0317,19.5608,0.7699,2019-11-11T09:35:51.978,1.42E+04,15.47
Tetrahymena,550.6972,0.4633,92.1439,95.3053,97.9263,20189.8554,5375.793,9721.4952,0.7731,0.7613,1.2936,110.1044,1,26.4796,31.2938,0.7772,34.912,27.1353,44.59,85B7F6CC-F944-4EC6-BDDB-547264E9349E,0.9668,1.0628,1.0275,23.6601,0.841,2019-11-11T09:35:51.978,9.72E+03,15.47
Tetrahymena,259.8584,0.3693,104.9212,109.4727,113.0242,7765.5095,1539.4371,3151.1494,0.6617,0.6443,1.5112,92.5426,1,18.1896,25.6822,0.4318,37.57,16.2226,37.31,279A3C3C-7647-41AA-B42D-5B2B464387D4,0.9584,1.0772,1.0324,19.9892,0.7046,2019-11-11T09:35:51.978,3.15E+03,10.01
Tetrahymena,259.8584,0.4467,91.4182,93.097,95.8485,8834.1712,1473.996,3151.1494,0.7728,0.7419,1.294,82.2766,1,18.1896,22.3962,0.7749,26.5569,20.5802,31.85,43BA720A-7874-4AB3-9FF9-DD65360BA712,0.982,1.0485,1.0296,18.6613,0.8154,2019-11-11T09:35:51.978,3.15E+03,10.01
Tetrahymena,772.6997,0.3812,97.5391,103.3854,106.965,17878.5978,8276.4312,16157.7152,0.5336,0.6449,1.874,143.996,0.9815,31.3661,42.1128,0.277,66.7003,18.4739,60.97,0958BF3E-5B76-4E3E-89C0-8A7FF258F446,0.9435,1.0966,1.0346,24.6556,0.6742,2019-11-11T09:35:51.978,1.62E+04,19.11
Tetrahymena,725.5749,0.328,98.8839,104.3144,106.5156,20603.9265,6294.37,14702.3632,0.6451,0.5903,1.5501,139.3139,1,30.3946,40.495,0.4059,54.2039,21.9996,59.15,D6903B43-AD5A-4324-9048-CFC3F805F7DA,0.9479,1.0772,1.0211,27.1625,0.8574,2019-11-11T09:35:51.978,1.47E+04,15.47
Tetrahymena,458.0965,0.4953,117.9597,122.4637,122.6774,18660.1522,4783.3278,7375.6335,0.7818,0.788,1.2791,103.9761,1,24.1509,29.5244,0.8736,31.4587,27.4816,40.95,ED2670FC-8BE9-4CD4-8893-80026D5E9875,0.9632,1.04,1.0017,17.4383,0.8372,2019-11-11T09:35:51.978,7.38E+03,17.29
Tetrahymena,535.5427,0.3778,129.4337,131.6272,131.4122,16103.6463,4983.621,9322.9836,0.6596,0.6538,1.516,122.2219,1,26.1127,35.035,0.4284,48.1608,20.6334,51.87,F69EE7A0-0C75-4117-BA6F-7675538D7894,0.9833,1.0153,0.9984,11.4203,0.767,2019-11-11T09:35:52.089,9.32E+03,13.65
Tetrahymena,475.4524,0.3481,106.1373,109.4157,110.9529,12816.3231,3263.3602,7798.7384,0.6524,0.6184,1.5329,115.6819,1,24.6042,33.0128,0.4169,45.4526,18.9477,48.23,09282803-6AAF-4DE7-88E6-669BC52CC241,0.97,1.0454,1.014,23.4029,0.8437,2019-11-11T09:35:52.089,7.80E+03,11.83
Tetrahymena,299.1151,0.5351,101.5055,105.9231,106.2033,9937.3323,2276.8701,3891.5379,0.872,0.8303,1.1468,81.9501,1,19.5153,22.1938,1,23.302,23.302,30.03,F1B81602-9610-4DAE-B9B7-2C99EBC3E6D0,0.9583,1.0463,1.0026,27.4038,0.8174,2019-11-11T09:35:52.089,3.89E+03,13.65
Tetrahymena,775.3268,0.3662,116.6586,120.0134,119.8737,23689.3798,7914.6224,16240.185,0.6719,0.6447,1.4884,138.735,1,31.4194,40.3434,0.4491,53.0821,23.8373,57.33,68C7D8DF-0A77-4949-88B3-C8D187B53C8C,0.972,1.0276,0.9988,17.9663,0.8397,2019-11-11T09:35:52.089,1.62E+04,17.29
Tetrahymena,1023.2337,0.5097,108.7484,112.8968,114.7097,43702.532,16911.0556,24622.1543,0.7702,0.8024,1.2983,144.9843,1,36.0946,42.315,0.7561,46.0006,34.7798,55.51,5CC0BD6B-BCCC-40FB-B359-45154BF02DAE,0.9633,1.0548,1.0161,21.6863,0.8017,2019-11-11T09:35:52.089,2.46E+04,26.39
Tetrahymena,545.6401,0.3326,92.9611,96.2332,97.8693,13742.8674,3764.6837,9587.8939,0.6206,0.5964,1.6113,122.6329,1,26.3577,35.2878,0.3717,50.2193,18.6663,51.87,86CDA098-E9BC-4DB1-823E-10D190B2E7F0,0.966,1.0528,1.017,18.4116,0.8161,2019-11-11T09:35:52.089,9.59E+03,11.83
Tetrahymena,384.7003,0.3613,95.0642,98.6651,101.3211,10724.5359,2457.1343,5676.0689,0.6658,0.639,1.502,104.5437,1,22.1318,29.575,0.4386,41.4046,18.1602,42.77,4C3DE482-26AF-485B-8F0D-CF2CC5AEF7DA,0.9635,1.0658,1.0269,23.504,0.8323,2019-11-11T09:35:52.089,5.68E+03,10.01
Tetrahymena,285.165,0.4121,92.3011,97.1989,97.767,8381.806,1587.5216,3622.4983,0.7281,0.6979,1.3733,86.9288,1,19.0547,23.9634,0.5748,31.8466,18.306,33.67,282FB32A-E42F-4CDB-962D-861BD9C4889F,0.9496,1.0592,1.0058,24.853,0.8611,2019-11-11T09:35:52.089,3.62E+03,10.01
Tetrahymena,604.1174,0.3237,102.6078,104.5719,106.4085,15184.6875,4365.2522,11169.8095,0.6106,0.5831,1.6376,128.6021,1,27.7342,37.0572,0.359,53.1389,19.0744,55.51,7E7BF3BE-0441-4E94-8E50-6BE0F7AEB566,0.9812,1.037,1.0176,17.6495,0.8307,2019-11-11T09:35:52.089,1.12E+04,13.65
Tetrahymena,448.2159,0.35,97.8156,101.4385,103.873,11123.3471,2820.2836,7138.2985,0.6268,0.6221,1.5954,110.0605,1,23.889,31.3444,0.3799,46.1232,17.5232,46.41,0E0FDCE5-68AA-49DE-A94C-E2D5C67DD364,0.9643,1.0619,1.024,17.5094,0.8252,2019-11-11T09:35:52.089,7.14E+03,11.83
Tetrahymena,746.4808,0.3695,103.8892,111.3075,112.9557,23524.2589,7442.6161,15342.3468,0.694,0.6485,1.4409,135.0939,1,30.8294,39.2312,0.4913,49.8784,24.5051,55.51,AAC32BFF-C639-40DB-956F-81F55802F939,0.9334,1.0873,1.0148,21.818,0.8657,2019-11-11T09:35:52.089,1.53E+04,15.47
Tetrahymena,652.921,0.3559,91.5262,94.9292,97.7292,17656.3079,5476.2614,12550.3176,0.6446,0.6303,1.5514,128.82,1,28.8327,37.2594,0.4051,51.5516,20.8826,53.69,EBC336F0-5011-4182-8279-965343B5E23D,0.9642,1.0678,1.0295,20.0375,0.8656,2019-11-11T09:35:52.089,1.26E+04,15.47
Tetrahymena,611.7946,0.3961,105.9094,111.1003,112.1974,20690.097,6362.924,11383.4067,0.7118,0.6792,1.4048,125.2983,1,27.9099,35.8944,0.5313,45.3566,24.0999,50.05,2B550F60-3BED-4956-A49E-8EF963ADFC7E,0.9533,1.0594,1.0099,23.6604,0.855,2019-11-11T09:35:52.089,1.14E+04,15.47
Tetrahymena,372.6377,0.4881,111.3192,114.1596,116.7512,17875.5674,4104.7043,5411.2058,0.7969,0.785,1.2549,100.1373,1,21.782,28.0078,1,28.3394,28.3394,39.13,665F560E-6505-4B81-AAD5-0B7E62B6D8A0,0.9751,1.0488,1.0227,19.8951,0.7824,2019-11-11T09:35:52.089,5.41E+03,15.47
Tetrahymena,715.1457,0.5577,123.0057,126.5501,126.5645,33472.7894,11351.9956,14386.5134,0.8145,0.8495,1.2277,123.6823,1,30.1753,35.4394,1,34.9302,34.9302,48.23,94B76CCD-DA40-4B67-97BA-076D51935ACC,0.972,1.0289,1.0001,14.7313,0.8412,2019-11-11T09:35:52.201,1.44E+04,22.75
Tetrahymena,348.6738,0.8073,107.1724,110.8424,110.4483,9878.9444,4212.4096,4897.7073,0.9764,0.9741,1.0241,82.2156,1,21.07,22.3456,1,23.2563,23.2563,26.39,60A117CB-4AC4-4323-AF24-2CAE186FE474,0.9669,1.0306,0.9964,25.4541,0.9658,2019-11-11T09:35:52.201,4.90E+03,17.29
Tetrahymena,470.4853,0.347,96.9447,102.1937,105.004,12829.375,3375.0172,7676.8476,0.6373,0.6186,1.569,115.9393,1,24.4753,33.1644,0.3945,47.1695,18.6092,50.05,D9F9260C-5248-4765-ABEC-C09CFF95B188,0.9486,1.0831,1.0275,24.2592,0.8378,2019-11-11T09:35:52.201,7.68E+03,11.83
Tetrahymena,676.1828,0.3373,95.4701,98.2515,100.7695,15976.8851,5961.3198,13226.9582,0.5632,0.5821,1.7755,138.2197,0.994,29.3418,40.3938,0.3056,60.1695,18.3871,57.33,BA4D230F-0075-4F79-BE07-286A07FAF6E4,0.9717,1.0555,1.0256,22.1339,0.7594,2019-11-11T09:35:52.201,1.32E+04,17.29
Tetrahymena,578.6077,0.372,108.5574,116.5676,118.0743,19052.7197,5637.6008,10469.8413,0.6909,0.6504,1.4473,125.0799,1,27.1423,36.1978,0.485,46.8954,22.7441,51.87,82BF4610-69B0-4784-B3EF-CDBA3D1A8FCD,0.9313,1.0877,1.0129,14.2645,0.8593,2019-11-11T09:35:52.201,1.05E+04,15.47
Tetrahymena,500.3836,0.3577,90.9321,94.2792,98.4566,13574.164,3516.6147,8420.1215,0.6676,0.6314,1.4979,114.4336,1,25.241,32.6588,0.4417,44.5814,19.6895,46.41,24BED23A-BDC6-4F66-9E31-1EAB12EB327F,0.9645,1.0827,1.0443,22.4073,0.7977,2019-11-11T09:35:52.201,8.42E+03,11.83
Tetrahymena,891.7787,0.3791,114.2115,123.2188,124.7981,26146.3124,10005.8536,20033.1583,0.647,0.661,1.5456,146.1387,1,33.6964,42.6688,0.4087,58.4156,23.8724,60.97,35A5C0FC-5240-42E3-A36D-BE8CAED789EF,0.9269,1.0927,1.0128,10.1833,0.8567,2019-11-11T09:35:52.201,2.00E+04,19.11
Tetrahymena,645.1871,0.333,89.8944,93.854,96.9099,16649.1896,5097.0764,12327.9917,0.6169,0.5952,1.6209,130.5238,1,28.6614,37.9166,0.3669,53.9992,19.8134,55.51,14139786-0C3A-42AA-A0DC-298F47163226,0.9578,1.078,1.0326,20.1396,0.7995,2019-11-11T09:35:52.201,1.23E+04,13.65
Tetrahymena,363.0258,0.5123,113.5167,120.311,120.9809,14390.7782,3555.9157,5203.1945,0.846,0.8099,1.1821,94.0478,1,21.4993,25.935,1,26.3632,26.3632,35.49,622A5CCA-2696-42C1-84FE-A49BFC1FFA51,0.9435,1.0658,1.0056,13.263,0.8519,2019-11-11T09:35:52.201,5.20E+03,13.65
Tetrahymena,360.6283,0.466,94.0865,99.4856,99.5913,13855.1997,2681.2641,5151.734,0.7985,0.7639,1.2523,91.6152,1,21.4282,25.3284,1,26.032,26.032,33.67,E1BCEB71-0F24-4623-AEFA-840078608373,0.9457,1.0585,1.0011,23.6408,0.8613,2019-11-11T09:35:52.201,5.15E+03,11.83
Tetrahymena,854.55,0.3708,114.8632,120.1741,120.7488,26764.9321,9376.7893,18791.8724,0.6763,0.6504,1.4787,143.5871,1,32.9856,41.9612,0.4569,54.6517,24.971,59.15,8C7C62C5-EE6A-434B-8C23-7280A79E8094,0.9558,1.0512,1.0048,16.6685,0.8534,2019-11-11T09:35:52.201,1.88E+04,17.29
Tetrahymena,510.3994,0.3496,112.8625,110.4572,112.0781,13247.8072,3587.1567,8674.1923,0.6426,0.6173,1.5561,117.3208,1,25.4924,33.5688,0.4022,47.0691,18.9304,48.23,ED4576D9-A568-4210-9EB2-F89DA871C6E6,1.0218,0.993,1.0147,20.5802,0.7207,2019-11-11T09:35:52.201,8.67E+03,11.83
Tetrahymena,426.0869,0.5921,105.0809,109.6936,110.2979,14210.771,4438.6513,6616.2379,0.8871,0.8737,1.1273,93.3904,1,23.2919,26.0362,1,26.2528,26.2528,33.67,D5829E61-17CF-4932-A060-1EE3CA6F2CF1,0.9579,1.0496,1.0055,24.2291,0.89,2019-11-11T09:35:52.201,6.62E+03,17.29
Tetrahymena,759.5785,0.3038,120.2049,123.2158,123.0929,18467.1484,6470.6184,15747.9052,0.5459,0.5499,1.8319,152.1038,1,31.0986,44.7416,0.2885,65.6203,18.9294,66.43,1F24C272-ECFA-45BE-8687-A5F8F221133F,0.9756,1.024,0.999,15.538,0.8193,2019-11-11T09:35:52.312,1.57E+04,15.47
Tetrahymena,611.7946,0.4623,134.1715,135.9709,134.7443,14003.9655,7288.7414,11383.4067,0.5253,0.7326,1.9036,120.9665,1,27.9099,34.7316,0.2695,62.6189,16.8744,48.23,371D9468-E08B-4F52-B914-C83EDB40BA2D,0.9868,1.0043,0.991,8.1348,0.4038,2019-11-11T09:35:52.312,1.14E+04,19.11
Tetrahymena,555.7597,0.2934,109.2021,112.3206,114.1986,14317.3302,3532.2189,9855.8574,0.6113,0.5398,1.6358,129.1792,1,26.601,37.4616,0.3598,52.0245,18.719,57.33,EA1DA194-CB61-4063-AA6C-598D8D74BFA6,0.9722,1.0458,1.0167,22.3701,0.844,2019-11-11T09:35:52.312,9.86E+03,11.83
Tetrahymena,358.2329,0.3773,105.8792,108.0242,110.57,10315.7135,2101.1334,5100.4913,0.7134,0.6569,1.4018,98.1078,1,21.3569,27.4012,0.5352,35.7945,19.1556,39.13,4D28FADD-FA1C-4685-81CA-D7DDBF716112,0.9801,1.0443,1.0236,19.7666,0.7945,2019-11-11T09:35:52.312,5.10E+03,10.01
Tetrahymena,416.299,0.48,82.7013,86.7879,89.4156,15816.1118,3502.7765,6389.5733,0.7835,0.7784,1.2764,96.6447,1,23.0228,27.0978,0.9052,29.0737,26.3181,37.31,9B0AB349-9C25-4D3B-9A19-D8FD50271D1A,0.9529,1.0812,1.0303,26.7887,0.884,2019-11-11T09:35:52.312,6.39E+03,13.65
Tetrahymena,548.1679,0.3501,102.9965,108.5493,111.2077,15921.7442,4331.7023,9654.5993,0.6695,0.6214,1.4936,121.7303,1,26.4187,35.1866,0.445,46.7821,20.8166,51.87,5D58DA5B-90CF-4202-B839-FDA26B6E8379,0.9488,1.0797,1.0245,23.4853,0.9371,2019-11-11T09:35:52.312,9.65E+03,13.65
Tetrahymena,751.717,0.3858,111.7521,118.4242,119.8072,22168.6944,7761.0966,15504.0582,0.677,0.6586,1.477,134.9818,1,30.9373,39.0794,0.4583,51.2211,23.4747,55.51,AEF970D9-757F-4676-B8D6-C2926B10FE64,0.9437,1.0721,1.0117,10.0614,0.6548,2019-11-11T09:35:52.312,1.55E+04,19.11
Tetrahymena,645.1871,0.3431,88.7329,93.8634,97.7516,16411.6997,5180.3629,12327.9917,0.6114,0.6118,1.6357,129.0018,1,28.6614,37.1584,0.3599,54.4419,19.5914,53.69,3753C886-31B1-43FD-B664-88F337BD57D4,0.9453,1.1016,1.0414,18.0817,0.9019,2019-11-11T09:35:52.312,1.23E+04,15.47
Tetrahymena,570.9798,0.4836,113.4061,121.3993,122.0819,22708.1609,5935.6251,10263.4861,0.8092,0.7792,1.2358,110.3925,1,26.9628,31.4456,1,30.6924,30.6924,42.77,8CE82DDE-A1CA-4B96-ADC6-D0777F91B83E,0.9342,1.0765,1.0056,13.2385,0.8237,2019-11-11T09:35:52.312,1.03E+04,17.29
Tetrahymena,477.9384,0.3573,98.3789,106.3359,108.9805,14736.8772,3725.2889,7859.9836,0.6891,0.631,1.4511,115.5695,1,24.6684,32.9116,0.4814,43.2621,20.8259,48.23,489DA4F5-6F32-425B-8172-A8437AA886EA,0.9252,1.1078,1.0249,17.9498,0.8409,2019-11-11T09:35:52.312,7.86E+03,11.83
Tetrahymena,490.3922,0.3329,98.1341,101.5556,104.5517,12887.6254,3150.3653,8169.1932,0.6523,0.595,1.5332,116.7561,1,24.9877,33.4678,0.4167,45.5495,18.9802,48.23,484B26E7-5DA3-4969-8C3C-326ECDA0EFBF,0.9663,1.0654,1.0295,17.1346,0.8349,2019-11-11T09:35:52.312,8.17E+03,10.01
Tetrahymena,759.5785,0.3097,89.3579,97.3415,101.4481,19571.941,6283.864,15747.9052,0.5949,0.5625,1.6809,144.1145,1,31.0986,41.7588,0.3401,59.9507,20.388,60.97,FBC0C22C-1F9F-450D-9806-EED79EB5D3A6,0.918,1.1353,1.0422,23.5332,0.8956,2019-11-11T09:35:52.312,1.57E+04,13.65
Tetrahymena,458.0965,0.3042,93.9718,98.8468,104.3387,12420.0483,3155.0166,7375.6335,0.5933,0.5523,1.6855,122.7062,1,24.1509,35.2878,0.3382,51.7103,17.4875,51.87,46E51AE9-7494-494B-AF88-87A383F92CA2,0.9507,1.1103,1.0556,23.9394,0.8104,2019-11-11T09:35:52.312,7.38E+03,11.83
Tetrahymena,691.7396,0.3942,122.0088,126.5559,126.4353,21202.6553,6742.8365,13686.0391,0.6987,0.6809,1.4312,127.7229,1,29.6774,36.7538,0.5013,47.5376,23.8304,51.87,FA515983-36B9-46A7-A2DF-EE8431436DE5,0.9641,1.0363,0.999,14.3595,0.8645,2019-11-11T09:35:52.423,1.37E+04,15.47
Tetrahymena,604.1174,0.3385,96.9771,99.7386,100.9314,16898.3851,4546.5458,11169.8095,0.6693,0.6065,1.4942,125.8204,1,27.7342,36.4,0.4445,47.75,21.2271,51.87,3C393B2E-987E-47D8-91D3-DE7498042DA7,0.9723,1.0408,1.012,20.5017,0.9364,2019-11-11T09:35:52.423,1.12E+04,13.65
Tetrahymena,743.8642,0.3372,88.5694,94.6778,100.4083,19483.474,6541.4782,15261.7476,0.609,0.6039,1.642,138.7896,1,30.7753,40.5962,0.3569,57.9597,20.6883,59.15,58191D9A-CE12-4A35-952D-269D872F521E,0.9355,1.1337,1.0605,15.8291,0.9238,2019-11-11T09:35:52.423,1.53E+04,15.47
Tetrahymena,391.9626,0.354,106.2986,114.4661,116.8643,12060.4975,2689.3207,5837.5529,0.6921,0.6256,1.4449,107.4193,1,22.3397,30.3334,0.4874,40.1335,19.5607,44.59,5C7F87B3-FBA3-42AC-981B-996844E812E8,0.9286,1.0994,1.021,15.2618,0.7763,2019-11-11T09:35:52.423,5.84E+03,11.83
Tetrahymena,555.7597,0.3937,126.7909,134.0523,135.101,13785.7996,4749.837,9855.8574,0.6103,0.6721,1.6384,120.3835,1,26.601,34.8328,0.3586,51.4881,18.4636,51.87,42E29E3B-AA86-46FF-B7A0-3D3FABC76D36,0.9458,1.0655,1.0078,7.635,0.7106,2019-11-11T09:35:52.423,9.86E+03,15.47
Tetrahymena,945.2253,0.4097,118.7431,124.7844,124.9679,33157.7046,12266.2824,21860.8393,0.716,0.697,1.3966,146.1493,1,34.6915,42.8206,0.5418,52.3943,28.3861,59.15,42CDB214-F0B3-4BA1-B7F8-D03480EE0652,0.9516,1.0524,1.0015,15.263,0.7617,2019-11-11T09:35:52.423,2.19E+04,20.93
Tetrahymena,468.0042,0.3292,98.1984,101.2143,103.4325,11324.9797,2842.4257,7616.2026,0.6095,0.5917,1.6408,114.8682,1,24.4107,32.8106,0.3575,48.3214,17.2745,48.23,591B0F7D-0DCA-4724-8197-214916EE8944,0.9702,1.0533,1.0219,20.6506,0.8125,2019-11-11T09:35:52.423,7.62E+03,11.83
Tetrahymena,550.6972,0.5826,94.2632,96.3404,98.7579,22363.4192,6771.0806,9721.4952,0.7951,0.8534,1.2576,107.2588,1,26.4796,30.3838,1,30.5363,30.5363,37.31,666E651D-0F18-4E2A-BFCE-8A2D82B7D398,0.9784,1.0477,1.0251,27.9503,0.7767,2019-11-11T09:35:52.423,9.72E+03,19.11
Tetrahymena,560.8277,0.3636,108.9758,111.7924,111.8962,15111.0768,4329.7929,9990.9781,0.6556,0.6406,1.5253,119.7438,1,26.7221,34.4284,0.422,47.6295,20.0986,50.05,EC4307C9-95CF-4AB8-A182-F3881764D1A1,0.9748,1.0268,1.0009,17.5312,0.8657,2019-11-11T09:35:52.535,9.99E+03,13.65
Tetrahymena,627.1818,0.3475,112.2571,116.8222,117.873,17184.125,5366.9789,11815.5495,0.6425,0.6078,1.5564,129.9607,1,28.2587,37.6134,0.402,51.3509,20.6417,53.69,B4D0C2EC-4057-4043-A3B1-7E5F612631E9,0.9609,1.05,1.009,21.4247,0.7391,2019-11-11T09:35:52.535,1.18E+04,15.47
Tetrahymena,492.8877,0.3966,98.9313,106.1527,108.145,15821.7124,3961.4699,8231.6295,0.7321,0.6849,1.366,110.721,1,25.0512,31.5466,0.5866,38.828,22.7777,46.41,286B5617-BA16-4FF0-8439-4DE1A2005E9D,0.932,1.0931,1.0188,22.4924,0.8693,2019-11-11T09:35:52.535,8.23E+03,13.65
Tetrahymena,296.7832,0.4366,94.2707,98.9558,103.8398,9692.3729,1796.6355,3846.1198,0.7622,0.7313,1.312,87.1074,1,19.439,24.0138,0.7067,29.1275,20.5835,35.49,66C7CFCE-4414-43F8-9617-8ED77106E6AD,0.9527,1.1015,1.0494,19.7367,0.7411,2019-11-11T09:35:52.535,3.85E+03,10.01
